"bionet_name","species_code","original_source","trait_code","norm_value","best","lower","upper","raw_value","notes"
"Drosera spatulata","2561","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Corymbia gummifera","9687","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Corymbia gummifera","9687","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Euphrasia collina subsp. speciosa","7739","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Euphrasia collina subsp. speciosa","7739","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Gonocarpus micranthus subsp. micranthus","8649","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Gonocarpus micranthus subsp. micranthus","8649","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Gonocarpus micranthus subsp. micranthus","8649","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Grevillea parviflora","5389","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Grevillea parviflora","5389","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Grevillea parviflora","5389","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Leptospermum squarrosum","4239","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Leptospermum squarrosum","4239","Keith 1991","germ1","Canopy",NA,NA,NA,"propagule_storage, canopy",NA
"Leptospermum squarrosum","4239","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Sporadanthus gracilis","10603","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Sporadanthus gracilis","10603","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lomandra filiformis subsp. coriacea","6511","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lomandra filiformis subsp. coriacea","6511","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lomandra filiformis subsp. filiformis","7931","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Lomandra filiformis subsp. filiformis","7931","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Patersonia sericea","3303","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Patersonia sericea","3303","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Leionema diosmeum","10728","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Leionema diosmeum","10728","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Leionema diosmeum","10728","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Pimelea linifolia subsp. linifolia","6814","Keith 1991","surv1","Few",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Pimelea linifolia subsp. linifolia","6814","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Pimelea linifolia subsp. linifolia","6814","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Ptilothrix deusta","8956","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Pultenaea tuberculata","11386","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Pultenaea tuberculata","11386","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Eurychorda complanata","10615","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Eurychorda complanata","10615","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Chordifex fastigiatus","13528","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Baloskion gracile","10607","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Schoenus brevifolius","2492","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Schoenus lepidosperma subsp. pachylepis","9057","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Senecio bathurstianus","11809","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Senecio bathurstianus","11809","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Sphaerolobium vimineum","3033","Keith 1991","surv1","None",NA,NA,NA,"vegetative_recovery, obligate seeder",NA
"Sphaerolobium vimineum","3033","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Sphaerolobium vimineum","3033","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Thysanotus juncifolius","3572","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Thysanotus juncifolius","3572","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Liparophyllum exaltatum","14804","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Liparophyllum exaltatum","14804","Keith 1991","repr2","Exclusive",NA,NA,NA,"fruit_production, exclusive pulse in first 2-3 postfire reproductive seasons",NA
"Xyris bracteata","11035","Keith 1991","germ1","Soil-persistent",NA,NA,NA,"propagule_storage, soil",NA
"Xyris bracteata","11035","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Lycopodiella lateralis","9293","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Lycopodiella lateralis","9293","Keith 1991","repr2","Negligible",NA,NA,NA,"fruit_production, no pulse",NA
"Patersonia spp.","PATE","Keith 1991","germ1","Non-canopy",NA,NA,NA,"propagule_storage, no storage",NA
"Patersonia spp.","PATE","Keith 1991","repr2","Facultative",NA,NA,NA,"fruit_production, facultative pulse in first 2-3 postfire reproductive seasons",NA
"Aristida warburgii","4774","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Aristida warburgii","4774","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Blandfordia nobilis","3529","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Blechnum nudum","8058","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Burchardia umbellata","3533","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Caesia parviflora","3535","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Chorizandra cymbaria","2344","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Chorizandra cymbaria","2344","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Chorizandra sphaerocephala","2345","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Chorizandra sphaerocephala","2345","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Corybas fordhamii","4408","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Cryptostylis subulata","4417","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Cyathochaeta diandra","2347","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Cyathochaeta diandra","2347","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Dampiera stricta","3174","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Darwinia grandiflora","4029","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Deyeuxia decipiens","4881","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Deyeuxia decipiens","4881","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Deyeuxia quadriseta","4891","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Deyeuxia quadriseta","4891","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Drosera binata","2557","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Eleocharis sphacelata","6988","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Eleocharis sphacelata","6988","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Empodisma minus","5532","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Empodisma minus","5532","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Entolasia stricta","4947","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Entolasia stricta","4947","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Eriachne glabrata","4979","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Eriachne glabrata","4979","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Eucalyptus haemastoma","4104","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Gahnia sieberiana","2442","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Gahnia sieberiana","2442","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Gleichenia dicarpa","7138","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Gleichenia microphylla","6708","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Gonocarpus tetragynus","3247","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Grevillea oleoides","5388","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Gymnoschoenus sphaerocephalus","2445","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Gymnoschoenus sphaerocephalus","2445","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Haemodorum corymbosum","6435","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Hemarthria uncinata","5001","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Hemarthria uncinata","5001","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Hypoxis hygrometrica","3553","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Hypolaena fastigiata","5533","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Hypolaena fastigiata","5533","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Juncus planifolius","3340","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Juncus planifolius","3340","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepidosperma filiforme","2465","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lepidosperma filiforme","2465","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepidosperma forsythii","2467","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lepidosperma forsythii","2467","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepidosperma limicola","2469","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Lepidosperma limicola","2469","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepidosperma neesii","2471","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Lepidosperma neesii","2471","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Leptospermum trinervium","8486","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Leptocarpus tenax","5534","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Leptocarpus tenax","5534","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepyrodia anarthria","5535","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Lepyrodia anarthria","5535","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lepyrodia scariosa","5541","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Lepyrodia scariosa","5541","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lindsaea linearis","6406","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lomandra cylindrica","6298","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lomandra cylindrica","6298","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lomandra obliqua","6312","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Melaleuca linariifolia","4257","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Melaleuca squarrosa","4263","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Microlaena stipoides var. stipoides","7707","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Microlaena stipoides var. stipoides","7707","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Persoonia levis","5462","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Phragmites australis","5113","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Phragmites australis","5113","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Plinthanthesis paradoxa","5117","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Plinthanthesis paradoxa","5117","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Pteridium esculentum","6403","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Schizaea bifida","8181","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Schoenus ericetorum","2495","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Schoenus ericetorum","2495","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Schoenus maschalinus","2499","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Schoenus maschalinus","2499","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Schoenus paludosus","2504","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Schoenus paludosus","2504","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Selaginella uliginosa","8187","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Sowerbaea juncea","3567","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Sowerbaea juncea","3567","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Tetraria capillaris","2516","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Tetraria capillaris","2516","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Tetrarrhena turfosa","7993","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Tetrarrhena turfosa","7993","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Thelionema caespitosum","7664","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Thelionema caespitosum","7664","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Thelionema umbellatum","6461","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Thelionema umbellatum","6461","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Tricostularia pauciflora","2518","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Tricostularia pauciflora","2518","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Tricoryne simplex","3577","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Utricularia dichotoma","3507","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Utricularia lateriflora","3508","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Viola sieberiana","11190","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Xanthorrhoea resinosa","6321","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Xyris juncea","6323","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Xyris juncea","6323","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Xyris operculata","6324","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Xyris operculata","6324","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Xyris ustulata","6325","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Xyris ustulata","6325","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Machaerina acuta","15318","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Machaerina acuta","15318","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Machaerina rubiginosa","15327","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Machaerina rubiginosa","15327","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Machaerina teretifolia","15328","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Machaerina teretifolia","15328","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Calochlaena dubia","8341","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Corymbia gummifera","9687","Keith 1991","surv4","Epicormic",NA,NA,NA,"{bud_location,epicormic}",NA
"Sporadanthus gracilis","10603","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Sporadanthus gracilis","10603","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lomandra filiformis subsp. coriacea","6511","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lomandra filiformis subsp. coriacea","6511","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lomandra filiformis subsp. filiformis","7931","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Lomandra filiformis subsp. filiformis","7931","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Patersonia sericea","3303","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Patersonia sericea","3303","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Ptilothrix deusta","8956","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Ptilothrix deusta","8956","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Eurychorda complanata","10615","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Eurychorda complanata","10615","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Chordifex fastigiatus","13528","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Chordifex fastigiatus","13528","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Baloskion gracile","10607","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Baloskion gracile","10607","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Schoenus brevifolius","2492","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Schoenus brevifolius","2492","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Schoenus lepidosperma subsp. pachylepis","9057","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Schoenus lepidosperma subsp. pachylepis","9057","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Liparophyllum exaltatum","14804","Keith 1991","surv4","Long rhizome or root sucker",NA,NA,NA,"{vegetative_spread,increaser}",NA
"Xyris bracteata","11035","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Xyris bracteata","11035","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Lycopodiella lateralis","9293","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Patersonia spp.","PATE","Keith 1991","surv4","Short rhizome",NA,NA,NA,"{vegetative_spread,clonal decreaser}",NA
"Patersonia spp.","PATE","Keith 1991","surv4","Apical",NA,NA,NA,"{bud_type,active}",NA
"Pentachondra pumila","2650","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Epacridaceae)",NA
"Sprengelia incarnata","2654","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Epacridaceae)",NA
"Olearia algida","1578","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Asteraceae)",NA
"Bauera rubioides","2268","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Cunoniaceae)",NA
"Coprosma nitida","8677","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Rubiaceae)",NA
"Hierochloe redolens","5003","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Poaceae)",NA
"Oreobolus pumilio","2480","Kirkpatrick 1984","surv1","Half",NA,NA,NA,"RC3 (Cyperaceae)",NA
"Carpha alpina","2338","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Cyperaceae)",NA
"Oreobolus distichus","2478","Kirkpatrick 1984","surv1","All",NA,NA,NA,"RC5 (Cyperaceae)",NA
"Schoenus calyptratus","2494","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Cyperaceae)",NA
"Empodisma minus","5532","Kirkpatrick 1984","surv1","Half",NA,NA,NA,"RC3 (Restionaceae)",NA
"Celmisia longifolia","1377","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Asteraceae)",NA
"Senecio leptocarpus","10172","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Asteraceae)",NA
"Senecio gunnii","1663","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Asteraceae)",NA
"Drosera arcturi","2555","Kirkpatrick 1984","surv1","Half",NA,NA,NA,"RC3 (Droseraceae)",NA
"Lycopodium fastigiatum","8133","Kirkpatrick 1984","surv1","All",NA,NA,NA,"RC5 (Lycopodiaceae)",NA
"Gonocarpus montanus","3244","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Haloragaceae)",NA
"Gentianella diemensis","3136","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Gentianaceae)",NA
"Acaena novae-zelandiae","5604","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Rosaceae)",NA
"Histiopteris incisa","7271","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Pteridaceae)",NA
"Podocarpus lawrencei","5247","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC1 (Podocarpaceae)",NA
"Acrothamnus montanus","12059","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Epacridaceae)",NA
"Ozothamnus hookeri","10156","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Asteraceae)",NA
"Tasmannia lanceolata","6291","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Winteraceae)",NA
"Agrostis spp.","AGRO","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Poaceae)",NA
"Deyeuxia spp.","DEYE","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Poaceae)",NA
"Epilobium spp.","EPIL","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Onagraceae)",NA
"Leucopogon ericoides","2616","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC2 (Epacridaceae)",NA
"Luzula spp.","LUZU","Kirkpatrick 1984","surv1","None",NA,NA,NA,"RC4 (Juncaceae)",NA
"Astelia alpina var. novae-hollandiae","7534","Kirkpatrick 1984","surv1","All",NA,NA,NA,"RC5 (Asteliaceae)","original name: Astelia alpina"
"Senecio pectinatus var. major","11033","Kirkpatrick 1984","surv1","All",NA,NA,NA,"RC5 (Asteraceae)","original name: Senecio pectinatus"
"Olearia algida","1578","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Asteraceae)",NA
"Bauera rubioides","2268","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Cunoniaceae)",NA
"Hierochloe redolens","5003","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Poaceae)",NA
"Carpha alpina","2338","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Cyperaceae)",NA
"Oreobolus distichus","2478","Kirkpatrick 1984","rect2","Tolerant",NA,NA,NA,"RC5 (Cyperaceae)",NA
"Schoenus calyptratus","2494","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Cyperaceae)",NA
"Senecio leptocarpus","10172","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Asteraceae)",NA
"Senecio gunnii","1663","Kirkpatrick 1984","rect2","Intolerant",NA,NA,NA,"RC4 (Asteraceae)",NA
"Lycopodium fastigiatum","8133","Kirkpatrick 1984","rect2","Tolerant",NA,NA,NA,"RC5 (Lycopodiaceae)",NA
